Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,price_m2,x,y
1800000,2090,158,2,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6116456,-46.6787316,11392.405063291139,328729.17239123484,7387763.44948304
1400000,1850,152,3,3,2,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6122223,-46.6826425,9210.526315789473,328330.8400171052,7387694.894902876
640000,880,59,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6108304,-46.6873233,10847.457627118643,327851.3752108484,7387843.407512175
1300000,1900,136,3,3,2,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6075553,-46.6916043,9558.823529411764,327410.2310600118,7388200.935588872
926012,700,79,2,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6251021,-46.6930767,11721.67088607595,327282.98598781764,7386255.999415747
1260545,1500,105,3,4,3,2,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6251021,-46.6930767,12005.190476190477,327282.98598781764,7386255.999415747
1198000,1450,119,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6000081,-46.6878647,10067.226890756303,327781.9863524098,7389041.229190001
585000,900,50,1,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6186739,-46.6853961,11700.0,328058.2741039957,7386977.128331715
1259000,850,80,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6116403,-46.6926875,15737.5,327305.04727239814,7387747.249375355
1770000,2800,180,4,3,2,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6100161,-46.6817975,9833.333333333334,328414.1936763844,7387940.225936279
980862,0,100,3,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.5053909,-46.6227832,9808.62,334305.07581107575,7399595.785821975
2109500,3400,315,4,6,4,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.610753,-46.6811536,6696.825396825397,328480.85991354205,7387859.393484909
1300000,1200,139,4,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6165496,-46.6792578,9352.51798561151,328681.854557228,7387219.745694727
800000,1481,76,2,2,1,2,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6069955,-46.69516,10526.315789473685,327046.6456412176,7388258.632698347
1950000,1600,138,2,3,2,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6172149,-46.6840777,14130.434782608696,328190.8987176145,7387140.28494712
1462500,900,128,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6126842,-46.6851879,11425.78125,328071.7008875561,7387640.685023703
1380000,0,184,3,2,1,2,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6100398,-46.6825835,7500.0,328334.0169464353,7387936.657950526
1200000,2217,121,3,2,1,3,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6104856,-46.6811616,9917.355371900827,328479.6954545555,7387888.99601215
1950000,2600,210,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.610067,-46.682032,9285.714285714286,328390.3303496406,7387934.30780093
1300000,1800,169,3,4,3,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6220498,-46.6808683,7692.307692307692,328524.6802781699,7386608.716868316
850000,1680,116,3,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6120761,-46.6818755,7327.586206896552,328408.9170385666,7387712.005955784
620000,870,62,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6127102,-46.6837266,10000.0,328220.8506856938,7387639.562251758
1070000,1000,93,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6154236,-46.6859729,11505.376344086022,327995.1737152663,7387336.376487293
2239000,1490,167,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6119465,-46.6914314,13407.185628742514,327433.6263082296,7387714.856990792
1890000,1442,178,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6155658,-46.6807763,10617.977528089888,328525.6258787942,7387326.872012802
1500000,1400,98,2,2,1,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6068912,-46.6959343,15306.122448979591,326967.49282668985,7388269.246354158
1500000,0,140,3,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6106241,-46.6813139,10714.285714285714,328464.33433080255,7387873.475690424
2700000,0,180,2,3,2,2,0,1,0,0,Brooklin/São Paulo,sale,apartment,-23.606882,-46.696656,15000.0,326893.8325325398,7388269.391745942
3150000,0,210,4,4,3,3,1,1,0,0,Brooklin/São Paulo,sale,apartment,-23.606882,-46.696656,15000.0,326893.8325325398,7388269.391745942
1500000,650,184,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6111147,-46.6907737,8152.173913043478,327499.65165394585,7387807.765279397
636000,850,65,2,1,0,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.612855,-46.6836298,9784.615384615385,328230.9172681008,7387623.643248262
1800000,2800,180,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6100161,-46.6817975,10000.0,328414.1936763844,7387940.225936279
3460000,2200,240,3,4,3,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6108372,-46.6930098,14416.666666666666,327271.10547503666,7387835.796464054
580000,0,70,2,2,0,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6168081,-46.6793209,8285.714285714286,328675.7520528968,7387191.043539915
640000,750,67,3,2,1,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6127342,-46.6794609,9552.23880597015,328656.1675475097,7387642.02315706
3200000,2300,226,4,5,4,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.614159,-46.6883148,14159.29203539823,327754.5496778026,7387473.6001546765
1550000,0,158,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6113553,-46.6804634,9810.12658227848,328552.07491517416,7387793.5220131315
885000,760,72,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6140789,-46.6886764,12291.666666666666,327717.5464205415,7387482.034819561
1350000,1700,170,4,4,3,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6220498,-46.6808683,7941.176470588235,328524.6802781699,7386608.716868316
1800000,0,196,4,3,2,3,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6109539,-46.6809188,9183.673469387755,328505.08150315646,7387837.427274182
2660000,0,150,3,4,3,3,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6210099,-46.6956445,17733.333333333332,327015.6071272888,7386706.070475483
800000,0,95,3,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6113228,-46.6894447,8421.052631578947,327635.54135423346,7387786.322778635
1700000,1200,121,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6208425,-46.6845247,14049.586776859504,328150.0203912204,7386738.0229628235
1400000,2630,96,2,3,2,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6143711,-46.6893436,14583.333333333334,327649.8460278398,7387448.872027381
3600000,0,238,4,4,3,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6096077,-46.6930127,15126.050420168067,327269.19771010015,7387971.949491103
980000,1300,115,3,2,1,1,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6126951,-46.6786961,8521.739130434782,328734.15926850284,7387647.269483538
1290000,2527,187,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6125211,-46.6793587,6898.395721925133,328666.3192138354,7387665.74451623
2100000,0,148,3,4,3,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6025998,-46.6946954,14189.18918918919,327088.2900891873,7388745.980399714
1900000,1100,134,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6208425,-46.6845247,14179.10447761194,328150.0203912204,7386738.0229628235
960000,1300,75,2,2,1,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6040517,-46.6948844,12800.0,327070.9073288739,7388584.966509491
2400000,2850,198,4,4,3,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6112939,-46.6801293,12121.212121212122,328586.08799769403,7387800.722084915
1050000,0,119,3,2,1,2,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6237686,-46.6870456,8823.529411764706,327896.61956038105,7386410.949487114
1950000,1500,172,3,4,3,3,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.620077,-46.6847506,11337.209302325582,328125.97118226544,7386822.52371267
3600000,0,236,4,4,3,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6096077,-46.6930127,15254.237288135593,327269.19771010015,7387971.949491103
530000,400,49,1,2,1,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6176824,-46.6949631,10816.326530612245,327080.76643784787,7387075.387626989
530000,400,49,1,2,1,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6176824,-46.6949631,10816.326530612245,327080.76643784787,7387075.387626989
1200000,1048,77,1,2,1,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6121056,-46.6811751,15584.415584415585,328480.42683911114,7387709.579501197
1500000,0,140,3,2,1,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6106241,-46.6813139,10714.285714285714,328464.33433080255,7387873.475690424
1600000,0,162,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6226092,-46.68201,9876.543209876543,328408.9147767703,7386545.398003654
1700000,0,216,4,3,2,3,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6124084,-46.6825042,7870.37037037037,328345.19512305764,7387674.45205177
1900000,1050,227,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6132778,-46.6843195,8370.044052863435,328161.0895870569,7387575.993126815
1906000,1600,138,2,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6172149,-46.6840777,13811.59420289855,328190.8987176145,7387140.28494712
1900000,0,131,2,3,2,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6040517,-46.6948844,14503.81679389313,327070.9073288739,7388584.966509491
1600000,1400,99,2,2,1,2,0,1,0,0,Brooklin/São Paulo,sale,apartment,-23.6068912,-46.6959343,16161.61616161616,326967.49282668985,7388269.246354158
759000,0,103,4,4,2,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515459,-46.686931,7368.9320388349515,327767.0632089027,7398405.359487757
449999,500,55,2,2,1,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.528845,-46.653782,8181.8,331169.25532711437,7396962.398039766
194900,240,31,1,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.515459,-46.686931,6287.096774193548,327767.0632089027,7398405.359487757
390000,495,85,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.533838,-46.650842,4588.235294117647,331475.81235819485,7396412.936559221
580000,525,58,2,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.528876,-46.664234,10000.0,330102.0696346542,7396946.625345929
723000,460,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966,7230.0,329605.8636627167,7398061.695042952
720000,750,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518222,-46.669247,7200.0,329576.4815386778,7398120.496146245
310000,0,34,1,2,1,1,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.519829,-46.676704,9117.64705882353,328817.08127987455,7397933.662691654
500000,380,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966,7246.376811594203,329605.8636627167,7398061.695042952
300000,180,34,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.527064,-46.649711,8823.529411764706,331582.66555576713,7397164.408774642
570000,480,70,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515811,-46.686777,8142.857142857143,327783.2474955051,7398366.563828824
530000,350,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518678,-46.667704,7681.159420289855,329734.63297471474,7398071.830530725
430000,580,58,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.529065,-46.652303,7413.793103448276,331320.55226691824,7396939.775356855
391000,470,67,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.523866,-46.652661,5835.820895522388,331277.36723430274,7397515.085027568
435000,400,67,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,sale,apartment,-23.524309,-46.652729,6492.537313432836,331270.98865927046,7397465.947818788
530000,840,93,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.527031,-46.650828,5698.924731182796,331468.56846595276,7397166.751434902
470000,460,64,3,2,1,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.529065,-46.652303,7343.75,331320.55226691824,7396939.775356855
580000,650,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.533105,-46.653992,8529.411764705883,331153.25136777904,7396490.403410133
490000,0,62,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.526837,-46.653373,7903.225806451613,331208.4549015919,7397185.24279362
695000,720,76,3,2,1,2,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.524613,-46.65527,9144.736842105263,331011.913852962,7397429.292789614
730000,0,100,3,3,1,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966,7300.0,329605.8636627167,7398061.695042952
774000,800,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518678,-46.667704,7740.0,329734.63297471474,7398071.830530725
1290000,900,132,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.520264,-46.666077,9772.727272727272,329902.813424782,7397898.127586698
751665,560,93,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.511044,-46.696053,8082.419354838709,326829.759684735,7398883.301756367
550000,500,70,3,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515811,-46.686777,7857.142857142857,327783.2474955051,7398366.563828824
642000,0,79,3,2,1,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.526837,-46.653373,8126.5822784810125,331208.4549015919,7397185.24279362
580000,680,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.533623,-46.654474,8529.411764705883,331104.6988787411,7396432.473169452
940000,900,102,3,3,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.529705,-46.66279,9215.686274509804,330250.576681364,7396856.532026334
525000,520,51,1,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.528658,-46.663065,10294.117647058823,330221.1534201727,7396972.150488086
418886,350,61,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.511044,-46.696053,6866.983606557377,326829.759684735,7398883.301756367
323000,320,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531,9500.0,332654.5484513934,7394340.201046949
323000,325,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531,9500.0,332654.5484513934,7394340.201046949
340000,1300,50,1,2,1,1,1,1,1,0,Bela Vista/São Paulo,sale,apartment,-23.567556,-46.645463,6800.0,332067.88258019835,7392685.356528267
328000,350,40,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.551871,-46.639719,8200.0,332634.3374386043,7394429.015333066
475000,532,40,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.553478,-46.650832,11875.0,331501.871627723,7394238.036576008
1900000,2570,191,3,3,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.570536,-46.644882,9947.643979057591,332130.97848050564,7392356.035399269
338000,380,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531,9135.135135135135,332654.5484513934,7394340.201046949
325000,642,50,1,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.559193,-46.648901,6500.0,331706.28442733217,7393607.4323191885
365000,250,36,1,2,1,2,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.55491,-46.650245,10138.888888888889,331563.6229810794,7394080.148356073
323000,320,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531,9500.0,332654.5484513934,7394340.201046949
349000,375,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554777,-46.650133,9694.444444444445,331574.88714653085,7394095.008280354
344000,0,38,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529,9052.631578947368,332654.7500946231,7394340.42485938
790000,1260,93,3,3,2,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.567912,-46.64691,8494.623655913978,331920.6304922607,7392644.236162873
550000,550,60,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.558915,-46.653692,9166.666666666666,331216.84682005167,7393632.582262989
2500000,1355,390,3,3,1,2,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.562611,-46.653042,6410.25641025641,331287.9227620647,7393224.055735398
513250,310,41,1,2,1,1,1,0,1,1,Bela Vista/São Paulo,sale,apartment,-23.554709,-46.651519,12518.292682926829,331433.30784809333,7394100.908912125
320000,600,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529,8648.648648648648,332654.7500946231,7394340.42485938
575000,0,64,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554003,-46.638944,8984.375,332716.15567711194,7394193.82552094
385000,350,55,1,2,1,1,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.554461,-46.650068,7000.0,331581.11995136755,7394130.078196257
440000,510,38,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,sale,apartment,-23.554551,-46.653335,11578.947368421053,331247.71589964547,7394116.268418161
270000,310,47,1,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.568362,-46.644441,5744.68085106383,332173.229696698,7392597.298784183
349000,300,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.55491,-46.650245,9694.444444444445,331563.6229810794,7394080.148356073
900000,700,116,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.566084,-46.650795,7758.620689655172,331521.7298078947,7392842.103038263
990000,700,110,3,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.564679,-46.651229,9000.0,331475.6346866769,7392997.181062417
850000,1500,120,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.567912,-46.64691,7083.333333333333,331920.6304922607,7392644.236162873
316000,0,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529,8540.54054054054,332654.7500946231,7394340.42485938
460000,790,72,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.567141,-46.644567,6388.888888888889,332158.81590130983,7392732.363412736
479000,570,58,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524606,-46.647326,8258.620689655172,331823.0691650526,7397439.401836607
400000,570,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524721,-46.647464,7017.543859649123,331809.1241598233,7397426.505147237
427000,400,57,2,2,1,1,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524411,-46.647428,7491.228070175439,331812.4060346228,7397460.876284517
750000,650,96,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521107,-46.647678,7812.5,331782.6779051945,7397826.4631964695
345000,480,52,2,2,1,1,0,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521686,-46.641967,6634.615384615385,332366.5775040353,7397769.028832316
380000,590,58,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524677,-46.647365,6551.724137931034,331819.17712432845,7397431.493689062
560000,600,70,3,2,1,1,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524673,-46.647439,8000.0,331811.6158909957,7397431.849901294
241000,0,33,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524292,-46.645061,7303.030303030303,332053.94999918994,7397476.826745803
530000,656,132,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.527812,-46.638853,4015.151515151515,332692.3019876061,7397094.2810430415
300000,335,74,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.527278,-46.631609,4054.054054054054,333431.29460115003,7397161.844481554
267000,280,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522895,-46.646058,8900.0,331950.3715949617,7397630.361003503
424000,547,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524673,-46.647439,7438.596491228071,331811.6158909957,7397431.849901294
570000,610,68,3,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524606,-46.647326,8382.35294117647,331823.0691650526,7397439.401836607
430000,550,58,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524414,-46.647312,7413.793103448276,331824.25464475516,7397460.680038835
790000,720,97,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521107,-46.647678,8144.329896907217,331782.6779051945,7397826.4631964695
630000,1500,176,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.52856,-46.633717,3579.5454545454545,333217.6681925929,7397017.429281417
218000,400,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522895,-46.646058,7266.666666666667,331950.3715949617,7397630.361003503
490000,700,150,4,3,1,1,1,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.531196,-46.637203,3266.6666666666665,332865.05516814976,7396721.466316296
466000,450,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524677,-46.647365,8175.438596491228,331819.17712432845,7397431.493689062
208191,300,36,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522895,-46.646058,5783.083333333333,331950.3715949617,7397630.361003503
400000,757,100,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524055,-46.639259,4000.0,332646.09373948723,7397509.850973818
900000,820,96,2,3,2,2,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521297,-46.648039,9375.0,331746.05674835294,7397804.999656336
330000,0,91,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524292,-46.645061,3626.3736263736264,332053.94999918994,7397476.826745803
275000,0,80,2,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524867,-46.641554,3437.5,332412.7790609149,7397417.252810554
450000,550,97,2,2,1,1,1,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.529379,-46.636465,4639.1752577319585,332938.1134362639,7396923.53726384
